Game_id,Game_name,Developer,Publisher,Release Date,Price,Metacritic Score,Headsets,Input,Play Area,Genre,Support Language
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
546560,Half-Life: Alyx,Valve,Valve,"23 Mar, 2020","¥6,290",93,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;seated;standing;roomscale,;Action;Adventure,;English;French;German;Spanish - Spain;Japanese;Korean;Russian;Simplified Chinese;Spanish - Latin America;Traditional Chinese;Italian;Czech;Hungarian;Polish;Portuguese;Portuguese - Brazil;Ukrainian;Vietnamese;Bulgarian;Greek;Danish;Dutch;Norwegian;Romanian;Thai;Turkish;Finnish;Swedish
617830,SUPERHOT VR,SUPERHOT Team,SUPERHOT Team,"25 May, 2017","¥2,499",83,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;standing,;Action;Indie,;English;Simplified Chinese;Traditional Chinese;French;Italian;German;Spanish - Spain;Japanese;Polish;Russian;Korean
667970,VTOL VR,"Boundless Dynamics, LLC","Boundless Dynamics, LLC","3 Aug, 2017","¥2,980",,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;seated,;Action;Indie;Simulation,;English;Simplified Chinese;Russian;Japanese
1012790,Into the Radius VR,CM Games,CM Games,"20 Jul, 2020","¥3,090",,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;seated;standing;roomscale,;Indie,;English
1849900,Among Us VR,Schell Games,Innersloth LLC,Holiday 2022,,,;valveindex;htc;oculus,;vr_input_motion,;seated;standing,;Casual,;English
1683340,Kayak VR: Mirage,Better Than Life,Better Than Life B.V.,"28 Jun, 2022",,,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;seated;standing;roomscale,;Casual;Indie;Racing;Simulation,;English;German;French;Spanish - Spain;Japanese;Korean;Portuguese;Simplified Chinese;Italian
1514840,All-In-One Sports VR,Appnori Inc.,Appnori Inc.,"25 Feb, 2021",,,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;roomscale,;Sports;Early Access,;English;French;Italian;German;Spanish - Spain;Japanese;Korean;Polish;Portuguese;Russian;Simplified Chinese;Traditional Chinese;Turkish
629730,Blade and Sorcery,WarpFrog,WarpFrog,"11 Dec, 2018","¥2,050",,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;standing;roomscale,;Action;Adventure;Indie;RPG;Simulation;Early Access,;English
1173510,XSOverlay,Xiexe,Xiexe,"3 Mar, 2020","¥1,010",,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;seated;standing;roomscale,;Utilities;Early Access,;English;Japanese;Spanish - Latin America
877200,Zero Caliber VR,XREAL Games,XREAL Games,"9 Nov, 2018","¥2,980",,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;standing;roomscale,;Action;Casual;Indie;Simulation;Early Access,;English
1592190,BONELAB,Stress Level Zero,Stress Level Zero,2022,,,;valveindex;oculus,;vr_input_motion,;seated;standing;roomscale,;Action;Adventure;Simulation,;English
1782330,Green Hell VR,Incuvo,Incuvo,9-Jun-22,,,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;seated;standing;roomscale,;Action;Adventure;Indie;Simulation,;English;French;Italian;German;Spanish - Spain;Traditional Chinese;Simplified Chinese;Czech;Japanese;Korean;Polish;Portuguese
1358140,Cooking Simulator VR,GameBoom VR,Big Cheese Studio,"29 Jul, 2021","¥2,570",,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;seated;standing;roomscale,;Casual;Indie;Simulation,;English;French;Italian;German;Spanish - Spain;Japanese;Korean;Polish;Portuguese - Brazil;Russian;Simplified Chinese;Turkish
823500,BONEWORKS,Stress Level Zero,Stress Level Zero,"10 Dec, 2019","¥3,090",,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;seated;standing;roomscale,;Action;Adventure;Indie;Simulation,;English
500500,Simple VR Video Player,simplevr.pro,simplevr.pro,"19 Jul, 2016",¥798,,;valveindex;htc;oculus,;vr_input_motion;vr_input_kbm,;seated;standing,;Utilities;Video Production,;English
382110,Virtual Desktop,Guy Godin,Guy Godin,"31 Mar, 2016","¥1,480",,;valveindex;htc;oculus;windowsmr,;vr_input_motion;vr_input_kbm,;seated;standing,;Utilities,;English;French;German;Japanese
810500,PowerBeatsVR - VR Fitness,Five Mind Creations,Five Mind Creations,"18 Nov, 2020","¥2,050",,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;standing;roomscale,;Action;Casual;Indie;Sports,;English;German;Japanese;Korean;Simplified Chinese
1403370,Zenith: The Last City,Ramen VR,Ramen VR,"27 Jan, 2022","¥3,090",,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;seated;standing;roomscale,;Action;Adventure;Indie;Massively Multiplayer;RPG;Early Access,;English
1730650,REQUISITION VR,Arcadia,Spheroom,22-Sep,,,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;seated;standing,;Action;Adventure;Simulation;Early Access,;English;French;German;Spanish - Spain;Russian
803020,Manny Boxing VR,Appnori Inc.,Appnori Inc.,"27 May, 2022","¥1,520",,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;roomscale,;Sports;Early Access,;English;Simplified Chinese;Traditional Chinese
1167550,VR MEDIA VIEWER,BoninblueDesignLaboratory,BoninblueDesignLaboratory,"24 Nov, 2019",¥720,,;valveindex;htc;oculus,;vr_input_motion,;seated;standing,;Utilities,;English;Japanese
450540,"Hot Dogs, Horseshoes & Hand Grenades",RUST LTD.,RUST LTD.,"5 Apr, 2016","¥1,980",,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;roomscale,;Action;Indie;Simulation;Early Access,;English
991260,Borderlands 2 VR,Gearbox Software,2K,"22 Oct, 2019",,,;valveindex;htc;oculus,;vr_input_motion;controller,;seated;standing;roomscale,;Action;RPG,;English;French;Italian;German;Spanish - Spain;Japanese
749960,Townsmen VR,HandyGames,HandyGames,"24 Mar, 2022","¥4,900",,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;seated;standing;roomscale,;Casual;Indie;Simulation;Strategy,;English;German;French;Italian;Spanish - Spain;Japanese;Korean;Portuguese - Brazil;Russian;Simplified Chinese;Traditional Chinese
1104380,The Room VR: A Dark Matter,Fireproof Games,Fireproof Games,"26 Mar, 2020","¥3,090",,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;seated;standing,;Adventure,;English;French;Italian;German;Spanish - Spain;Japanese;Korean;Russian;Simplified Chinese;Traditional Chinese
1206480,Swordsman VR,Sinn Studio Inc.,Sinn Studio Inc.,"25 Sep, 2020","¥2,050",,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;seated;standing;roomscale,;Action;RPG,;English;Japanese;Korean;Simplified Chinese;Traditional Chinese
908520,fpsVR,SBSoftLab,SBSoftLab,"11 Sep, 2018",¥410,,;valveindex;htc;windowsmr,;vr_input_motion;vr_input_kbm,;seated;standing;roomscale,;Utilities,;English;Russian
707300,Hatsune Miku VR,Crypton Future Media,Degica,"8 Mar, 2018","¥2,526",,;valveindex;htc;oculus,;vr_input_motion,;standing;roomscale,;Action,;English;Japanese;Simplified Chinese;Traditional Chinese;French;Italian;German;Spanish - Spain;Korean;Russian;Portuguese
555880,Sairento VR,Mixed Realms Pte Ltd,Mixed Realms Pte Ltd,"6 Feb, 2018","¥2,980",78,;valveindex;htc;oculus,;vr_input_motion,;seated;standing;roomscale,;Action;Indie;RPG;Strategy,;English;Korean;Simplified Chinese;German;Japanese
1336160,Chupa Chupa VR,kan.kikuchi,kan.kikuchi,"14 Aug, 2020","¥1,111",,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;seated;standing;roomscale,;Action;Casual;Indie;Simulation,;English;French;German;Spanish - Spain;Portuguese - Brazil;Polish;Russian;Simplified Chinese;Traditional Chinese;Japanese;Korean
886250,PokerStars VR,Lucky VR Inc.,The Stars Group Inc.,"8 Nov, 2018",Free To Play,,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;seated;standing,;Casual;Free to Play;Strategy;Early Access,;English
1408230,Walkabout Mini Golf VR,Mighty Coconut,Mighty Coconut,"15 Jul, 2021","¥1,520",,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;seated;standing;roomscale,;Casual;Indie;Sports,;English;French;German;Japanese;Korean;Simplified Chinese;Spanish - Latin America
552440,The Talos Principle VR,Croteam VR,Devolver Digital,"17 Oct, 2017","¥3,980",,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;seated;standing;roomscale,;Action;Adventure;Indie,;English;French;Italian;German;Spanish - Spain;Czech;Japanese;Korean;Polish;Portuguese - Brazil;Russian;Simplified Chinese;Traditional Chinese
1905940,Painting VR,Oisoi,Cybernetic Walrus,"14 Apr, 2022","¥2,050",,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;seated;standing;roomscale,;Casual;Indie;Simulation,;English
752480,Sniper Elite VR,"Just Add Water (Developments), Ltd.",Rebellion,"8 Jul, 2021","¥3,090",,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;seated;standing;roomscale,;Action;Adventure,;English;French;Italian;German;Spanish - Spain;Japanese;Korean;Polish;Portuguese - Brazil;Russian;Simplified Chinese;Traditional Chinese
691320,Gun Club VR,The Binary Mill,The Binary Mill,"27 Aug, 2018","¥2,050",,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;standing;roomscale,;Action;Indie;Simulation,;English
1363430,Propagation VR,WanadevStudio,WanadevStudio,"25 Sep, 2020",Free,,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;seated;standing;roomscale,;Action,;English
1742340,Submarine VR,EXTREMESOFT,EXTREMESOFT BILISIM REKLAMCILIK TICARET LIMITED SIRKETI,"5 Oct, 2021","¥1,010",,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;seated,;Action;Adventure;Indie;Simulation;Early Access,;English
619500,cyubeVR,Stonebrick Studios UG,Stonebrick Studios UG,"26 Jan, 2018",,,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;standing;roomscale,;Adventure;Indie;Early Access,;English
1528020,Afterlife VR,Split Light Studio,Split Light Studio,"13 May, 2022","¥1,420",,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;seated;standing;roomscale,;Action;Adventure;Early Access,;English;German;Spanish - Spain;Polish;Russian;French;Italian
1019550,Thief Simulator VR,GameBoom VR,PlayWay S.A.,"5 Nov, 2020","¥2,050",,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;seated;standing;roomscale,;Action;Indie;Simulation,;English;French;German;Spanish - Spain;Japanese;Korean;Polish;Russian;Turkish;Hungarian;Italian;Simplified Chinese;Portuguese
1153460,Axegend VR,Subversion Squad Studio,Subversion Squad Studio,"9 Mar, 2020","¥1,010",,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;seated;standing;roomscale,;Action;Adventure;Casual;Strategy;Early Access,;English;Simplified Chinese
1481780,Dragon Fist: VR Kung Fu,Ben Olding Games,Clique Games,"15 Dec, 2021","¥3,090",,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;standing;roomscale,;Action,;English
638130,Sweet Surrender VR,Salmi Games,Salmi Games,"30 Sep, 2021","¥2,570",,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;seated;standing;roomscale,;Action;Indie,;English;French;German;Japanese;Korean;Spanish - Latin America
488310,Eleven Table Tennis,For Fun Labs,For Fun Labs,"20 Jun, 2016","¥2,050",,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;standing;roomscale,;Casual;Simulation;Sports,;English;French;German;Spanish - Spain;Japanese;Korean;Polish;Portuguese;Portuguese - Brazil;Simplified Chinese;Spanish - Latin America;Swedish;Czech;Dutch;Hungarian;Russian
678520,Gal*Gun VR,"INTI CREATES CO., LTD.","INTI CREATES CO., LTD.","9 Aug, 2017","¥2,980",,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;seated;standing,;Action;Adventure;Indie;Simulation,;English;Japanese
1494400,VR JAPAN,Kraftmaru,Kraftmaru,"10 Jan, 2021",¥990,,;htc;oculus,;vr_input_motion,;standing,;Casual,;English;Japanese
1931820,The Backrooms VR,Downgrade Studios,Downgrade Studios,Coming Soon,,,;valveindex;htc;oculus,;vr_input_motion,;seated;standing;roomscale,;Action;Adventure,;English
471660,Kingspray Graffiti VR,Andrew Bates,Infectious Ape,"6 Dec, 2016","¥1,480",,;valveindex;htc;oculus,;vr_input_motion,;standing;roomscale,;Simulation,;English
1178780,BattleGroupVR,SpaceOwl Games,SpaceOwl Games,"31 Jul, 2020","¥2,570",,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;seated;standing;roomscale,;Action;Simulation;Strategy;Early Access,;English
348250,Google Earth VR,Google,Google,"16 Nov, 2016",Free,,;valveindex;htc;oculus,;vr_input_motion,;seated;standing;roomscale,;Adventure;Casual;Free to Play;Simulation,;English
771920,TOGETHER VR,AURORA Games,AURORA Games,"2 Apr, 2018","¥1,320",,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;seated;standing;roomscale,;Adventure;Casual;Indie;Simulation,;English;Simplified Chinese;Traditional Chinese;Japanese;German;Korean
724590,Sharecare YOU VR,Sharecare Reality Lab,"Sharecare, Inc.","17 Sep, 2020","¥3,960",,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;seated;standing,;Education,;English;Russian
1389610,Hell Road VR,Travolab Replay,Travolab Replay,"30 Sep, 2020","¥2,050",,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;seated,;Action;Adventure;Racing;Simulation,;English;French;German;Spanish - Spain;Japanese;Korean;Portuguese - Brazil;Russian;Simplified Chinese
1234730,HereSphere VR Video Player,HereSphere LLC,HereSphere LLC,"26 Feb, 2021","¥3,090",,;valveindex;htc;oculus;windowsmr,;vr_input_motion;controller;vr_input_kbm,;seated;standing;roomscale,;Utilities;Video Production;Early Access,;English
494150,The Thrill of the Fight - VR Boxing,Sealost Interactive LLC,Sealost Interactive LLC,"1 Jul, 2016",¥980,,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;roomscale,;Action;Sports,;English
489380,QuiVr,Blueteak,"Alvios, Inc.","18 Jun, 2018","¥1,980",,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;standing;roomscale,;Action;Casual;Indie;Simulation,;English
532270,Lethal VR,Three Fields Entertainment,Team17 Digital Ltd,"8 Nov, 2016","¥1,480",,;valveindex;htc,;vr_input_motion,;standing;roomscale,;Action;Simulation,;English
1429640,HINGE VR,Arcadia,Arcadia,"28 Nov, 2020",,,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;seated;standing;roomscale,;Action;Adventure;RPG,;English;Russian;German;French;Spanish - Spain;Simplified Chinese
1065970,狼と香辛料VR/Spice&WolfVR,SpicyTails,SpicyTails,"3 Jun, 2019","¥2,570",,;htc;oculus,;vr_input_motion;vr_input_kbm,;seated;standing,;Casual;Indie,;English;Simplified Chinese;Traditional Chinese;Japanese
1683690,Skiing VR,DGMA,DGMA,"2 Mar, 2022","¥1,520",,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;seated;standing,;Casual;Indie;Massively Multiplayer;Racing;Simulation;Sports,;English;Simplified Chinese
963930,Contractors,Caveman Studio,Caveman Studio,"14 Dec, 2018","¥2,050",,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;standing;roomscale,;Action;Casual;Indie;Simulation,;English;French;German;Spanish - Spain;Japanese;Korean;Simplified Chinese;Spanish - Latin America
1301430,Dragon Extinction VR,Xefier Games Inc.,Xefier Games Inc.,"28 Apr, 2022","¥2,050",,;valveindex;htc;oculus,;vr_input_motion,;standing;roomscale,;Action;Adventure;Indie;Massively Multiplayer;RPG;Early Access,;English
1226490,Lost In Ferry VR,LZR GAMES,LZR GAMES,"2 Mar, 2020","¥1,010",,;htc,;vr_input_motion,;seated;standing,;Adventure;Indie,;English;Simplified Chinese
477270,Lightblade VR,Andreas Hager Gaming,Andreas Hager Gaming,"31 May, 2016",¥398,,;valveindex;htc;oculus,;vr_input_motion,;roomscale,;Action;Indie;Simulation,;English
1517890,SynthVR,42tones,42tones,"31 Jan, 2021","¥2,570",,;valveindex;oculus,;vr_input_motion,;seated;standing;roomscale,;Audio Production,;English
740780,OnsenVR,qUATERNIon,qUATERNIon,"1 Dec, 2017",¥620,,;valveindex;htc,;vr_input_motion,;standing,;Action;Casual,;English;Japanese
587580,Nature Treks VR,John Carline,GreenerGames,"4 May, 2017",¥980,,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;seated;standing;roomscale,;Indie;Simulation,;English
1692700,SimplePlanes VR,"Jundroo, LLC","Jundroo, LLC","17 Dec, 2021","¥1,010",,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;seated,;Indie;Simulation,;English
593240,VR SUPER SPORTS,SAT-BOX,SAT-BOX,"13 Mar, 2017","¥1,280",,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;seated;standing;roomscale,;Action;Casual;Indie;Sports,;English;Simplified Chinese;Traditional Chinese;Japanese
611720,Practisim VR,AncientSky Games,AncientSky Games,"19 May, 2017","¥1,980",,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;standing;roomscale,;Action;Indie;Simulation;Sports;Early Access,;English;French;Italian;German;Spanish - Spain;Japanese;Russian;Simplified Chinese
704300,Bartender VR Simulator,VR Factory,VR Factory,"9 Feb, 2018","¥1,980",,;valveindex;htc;oculus,;vr_input_motion,;roomscale,;Indie;Simulation,;English
763790,TrainerVR,Sumalab,Sumalab,"27 Dec, 2017","¥1,010",,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;seated;standing;roomscale,;Casual;Indie;Simulation,;English
1103880,Bullet Roulette VR,Fibrum Limited,Fibrum Limited,"10 Sep, 2020",¥820,,;valveindex;htc;oculus,;vr_input_motion,;seated;standing,;Action;Casual;Indie;Massively Multiplayer,;English
1264180,Blueplanet VR,Blueplanet VR,Blueplanet VR,"16 Jun, 2020",Demo Sample,,;valveindex;htc;oculus,;vr_input_motion,;standing;roomscale,;Simulation,;English;French;Italian;German;Spanish - Spain;Japanese;Korean
1217260,Timeless Paradox VR,John Jiang,FlamingExperienceVR,"3 Mar, 2020",,,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;standing;roomscale,;Action;Adventure;Indie;RPG,;English;Japanese
649620,VR Battleship YAMATO,Kanda Technologies,Kanda Technologies Inc.,"17 Aug, 2017","¥4,580",,;valveindex;htc;oculus;windowsmr,;vr_input_motion;controller,;seated;standing;roomscale,;Casual,;English;Japanese
1142510,Cucumber Defense VR,LZR GAMES,LZR GAMES,"26 Oct, 2019",¥820,,;valveindex;htc,;vr_input_motion,;seated;standing;roomscale,;Action;Adventure;Casual;Indie,;English;Simplified Chinese
566860,VR Dungeon Knight,Blackjard Softworks,Wolfdog Interactive,"24 Apr, 2017","¥1,980",,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;standing;roomscale,;Action;Adventure;Indie;RPG;Early Access,;English
1133580,Snapshot VR,Giant Scam Industries,Giant Scam Industries,"31 Aug, 2020","¥2,050",,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;seated;standing;roomscale,;Action;Indie;Early Access,;English
1702840,Paradox of Hope VR,Monkey-With-a-Bomb,Monkey-With-a-Bomb,TBA: free demo available now,,,;htc;oculus;windowsmr,;vr_input_motion,;seated;standing;roomscale,;Action;Adventure;Early Access,;English;Russian
1461800,Eggs Catcher VR,BBR,VRGal.net,"7 Nov, 2020",Free To Play,,;htc,;vr_input_motion,;standing,;Casual;Free to Play;Indie;Simulation,;English;Russian
497820,Quanero VR,Laserboys3000,Laserboys3000,"12 Aug, 2016",Free,,;valveindex;htc;oculus,;vr_input_motion,;seated;standing;roomscale,;Free to Play,;English
1341490,Hellsweeper VR,Mixed Realms Pte Ltd,Mixed Realms Pte Ltd,Q3 2022,,,;valveindex;htc;oculus,;vr_input_motion,;seated;standing;roomscale,;Action;Indie;Early Access,;English
1383450,心境 VR / Mind VR Exploration,小海洋 MiniSea,小海洋 MiniSea,"9 Sep, 2020",¥410,,;valveindex;htc;oculus,;vr_input_motion,;standing;roomscale,;Adventure;Casual;Indie,;English;Simplified Chinese
1301850,Meditation VR,Better Than Life,Better Than Life,"31 Jul, 2020",Free To Play,,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;seated;roomscale,;Casual;Free to Play;Indie;Early Access,;English
1835530,Zombie Slaughter VR,Saturn VR,"Saturn VR,NipsApp Gaming Software Pvt Ltd","11 May, 2022",¥410,,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;seated;standing;roomscale,;Action;Adventure;Strategy,;English
549760,Evolution VR,Magic Tavern,Magic Tavern,"3 Feb, 2017",Free,,;valveindex;htc,;vr_input_motion,;roomscale,;Action;Casual;Indie;Strategy,;English
1750110,Frenzy VR,Innoverse Ltd,Innoverse Ltd,22-Jul,,,;valveindex;htc;oculus,;vr_input_motion,;seated;standing,;Action;Casual;Indie;Simulation,;English
486780,Fruit Ninja VR,Halfbrick Studios Pty Ltd,Halfbrick Studios Pty Ltd,"7 Jul, 2016","¥1,480",,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;standing,;Action;Casual;Simulation;Sports,;English;French;Italian;German;Spanish - Spain;Japanese;Korean;Polish;Portuguese;Russian;Simplified Chinese;Traditional Chinese
567670,Serious Sam 3 VR: BFE,Croteam VR,Devolver Digital,"9 Nov, 2017","¥4,100",,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;seated;standing;roomscale,;Action;Indie,;English;French;Italian;German;Spanish - Spain;Japanese;Russian;Simplified Chinese
525910,Cockroach VR,TANTANMEN,TANTANMEN,"8 Sep, 2016",¥198,,;valveindex;htc,;vr_input_motion,;standing;roomscale,;Casual;Indie,;English
418520,SculptrVR,Nathan Rowe,SculptrVR,"4 Apr, 2016","¥2,050",,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;seated;standing;roomscale,;Indie,;English
1745170,Primitier,ootamato,ootamato,"2 Dec, 2021","¥1,980",,;valveindex;htc;oculus,;vr_input_motion,;seated;standing;roomscale,;Action;Adventure;Indie;Simulation;Early Access,;English;Japanese
465240,Serious Sam VR: The Last Hope,Croteam VR,Devolver Digital,"20 Sep, 2017","¥3,980",,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;seated;standing;roomscale,;Action;Indie,;English
384750,EVEREST VR™,Sólfar Studios,Sólfar Studios,"2 Aug, 2016","¥1,010",,;valveindex;htc;oculus,;vr_input_motion,;seated;standing;roomscale,;Simulation,;English
1285920,VR Skater,DEFICIT Games,DEFICIT Games,"30 Apr, 2021","¥2,050",,;valveindex;htc;oculus,;vr_input_motion,;seated;standing;roomscale,;Action;Indie;Racing;Simulation;Sports;Early Access,;English
1046670,Delirium VR,Night Whale,Night Whale,"26 Mar, 2019",Free to Play,,;valveindex;htc;oculus,;vr_input_motion,;standing,;Adventure;Indie,;English
1014970,Saloon VR,Cap'N Studios,Cap'N Studios,"30 May, 2019",Free,,;valveindex;htc,;vr_input_motion,;roomscale,;Simulation,;English
998660,Sopwith VR,David Mohr Gould,David Mohr Gould,"26 Dec, 2018",Free,,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;seated,;Action;Casual;Free to Play;Simulation;Early Access,;English
1064900,Buzludzha VR,Augmade Ltd,Augmade Ltd,"20 Nov, 2019","¥1,220",,;valveindex;htc;oculus,;vr_input_motion,;seated;standing;roomscale,;Adventure;Indie;Simulation,;English
1164750,Hospitality VR,David Flossdorf,flossdorfgames,"17 Aug, 2020",¥310,,;valveindex;htc;oculus;windowsmr,;vr_input_kbm,;seated,;Action;Indie;Simulation,;English
686360,Dungeons & Treasure VR,SDC Ventures,SDC Ventures,"30 Nov, 2017","¥1,980",,;valveindex;htc;oculus,;vr_input_motion,;standing;roomscale,;Action;Adventure;Indie,;English;Simplified Chinese;Spanish - Spain;Japanese;Korean;Russian
1619350,DeepStates [VR],Marc Zimmermann,EpicScapes,"18 Jun, 2021","¥1,220",,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;seated;standing;roomscale,;Casual;Indie;Simulation;Early Access,;English
496240,Onward,Downpour Interactive,Downpour Interactive,"29 Aug, 2016","¥2,480",,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;standing;roomscale,;Action;Indie;Simulation;Strategy;Early Access,;English
773460,瞳：祈愿 VR / Pupil: Wandering VR,Spoon Network,Spoon Network,"7 May, 2019","¥1,220",,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;seated;standing,;Adventure;Indie;Early Access,;English;Simplified Chinese;Japanese
1197620,DragonRideVR,TypeEh Studios,TypeEh Studios,"1 Aug, 2020","¥1,520",,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;seated;standing,;Action;Adventure;Simulation,;English;French;Italian;German;Spanish - Spain;Japanese;Simplified Chinese;Russian;Spanish - Latin America;Ukrainian;Polish
466720,Vintage VR,Dunderware,MuseumSyndicate.com,"2 May, 2016",Free,,;valveindex;htc,;vr_input_motion,;seated;standing;roomscale,;Casual;Free to Play,;English
732230,LuxVR,Egemen Ertugrul,Egemen Ertugrul,"9 Mar, 2021",Free,,;valveindex;htc;oculus,;vr_input_motion,;seated;standing;roomscale,;Utilities,;English
654090,High clear VR,FiveStarGames,FiveStarGames,"26 Jun, 2017","¥1,980",,;valveindex;htc,;vr_input_motion,;standing;roomscale,;Action;Casual;Sports,;English
1348700,Spice&Wolf VR2,SpicyTails,SpicyTails,"9 Dec, 2020","¥2,570",,;htc;oculus,;vr_input_motion,;seated;standing,;Casual,;English;Simplified Chinese;Traditional Chinese;Japanese
721090,SKYBOX VR Video Player,Skybox Studio,Source Technology,"24 Oct, 2017",,,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;seated;standing;roomscale,;Video Production,;English;French;German;Spanish - Spain;Russian;Japanese;Simplified Chinese;Traditional Chinese;Korean
916100,Telefrag VR,Anshar Studios,Anshar Studios,"19 Jul, 2019","¥1,730",,;valveindex;htc;oculus;windowsmr,;vr_input_motion;controller,;seated;standing;roomscale,;Action;Indie,;English;French;German;Simplified Chinese;Polish;Russian
639270,Operation Warcade VR,Ivanovich Games,Ivanovich Games,"2 Jun, 2017",FREE DEMO,,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;seated;standing,;Action;Adventure;Casual;Indie;Simulation,;English;Spanish - Spain;French;German;Simplified Chinese;Traditional Chinese;Korean;Japanese;Portuguese;Portuguese - Brazil;Russian
519940,Kubz VR,bibimbapstudio,bibimbapstudio,"5 Sep, 2016",¥398,,;valveindex;htc,;vr_input_motion,;roomscale,;Casual;Indie,;English
1124160,VR Giants,Wolfgang Tschauko,Wolfgang Tschauko,coming soon,,,;valveindex;htc;oculus;windowsmr,;vr_input_motion;controller;vr_input_kbm,;roomscale,;Action;Indie,;English
269170,Sports Bar VR,Cherry Pop Games,Perilous Orbit,"1 Jun, 2016","¥1,980",,;valveindex;htc;oculus,;vr_input_motion,;standing;roomscale,;Casual;Indie;Simulation;Sports;Strategy,;English
510930,Thirst VR,RLTY CHK,RLTY CHK,"7 Aug, 2016",¥298,,;valveindex;htc;oculus,;vr_input_motion,;standing;roomscale,;Action;Indie;Early Access,;English
673600,Prison Boss VR,TREBUCHET,TREBUCHET,"29 Aug, 2017","¥1,980",,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;seated;standing;roomscale,;Indie;Simulation,;English;French;Spanish - Spain;Russian;Japanese
975390,Dodgeball Simulator VR,Wooden Anchor Games,Wooden Anchor Games,"26 Dec, 2018","¥1,010",,;valveindex;htc;oculus,;vr_input_motion,;standing;roomscale,;Action;Casual;Indie;Simulation;Sports;Early Access,;English
