scrapping_date,review_author,review_title,one_reviews_text,review_date,review_rating,review_helpful,review_feedback
2022-05-28 19:39:43.210287,datkat21,Good,Nice for examples,"Nov 19, 2018 at 10:57 AM",5, 3,
2022-05-28 19:39:43.225247,EndyPo,Didnt expect that,i didnt expect that but its still a good way to test if your rift is ok,"Mar 27, 2018 at 9:50 PM",5, 2,
2022-05-28 19:39:43.240207,tranqy,neat,neat,"Jan 8, 2018 at 1:01 AM",5, 8,
