scrapping_date,review_author,review_title,one_reviews_text,review_date,review_rating,review_helpful,review_feedback
2022-05-28 20:09:45.288724,krisvdvijver,bad locomotion,"There’s no way to rotate (using the thumbstick or any other way). This means you have to stand or buy a swivel chair. If you try seated anyway, there’s no height adjustment, so it’ll be like you’re a 6 year old looking upwards towards a painting and reading the info will be very hard.  :)","Jan 12, 2021 at 10:38 PM",1, 6,
2022-05-28 20:09:45.303684,RuneSR2,Acceptable,"The quality of the paintings could be better, there is no controller support at all. Everything is controlled by the hmd. There is no sound too.","Jan 9, 2021 at 8:57 AM",3, 11,
2022-05-28 20:09:45.317646,byteframe,A bit cumbersome.,"Can't really get close to the art, but it's all still nice.","Feb 12, 2021 at 6:57 AM",4, 1,
