scrapping_date,review_author,review_title,one_reviews_text,review_date,review_rating,review_helpful,review_feedback
2022-05-28 17:15:47.766870,Lfanvr,Sweet and charming :),Not the best optimised for newer hardware as it's old but still a very sweet story.,Nov 16 at 5:31 AM,5, 6,
2022-05-28 17:15:47.781830,Swedishcarguy,Great movie,A great movie for kids.,"Feb 15, 2021 at 7:28 AM",5, 10,
2022-05-28 17:15:47.797787,macpatrick,Adorable,"Just get it.  Wonderful story.  Charming, excellent execution.  Not the best VR experience you'll find but well worth your support.","Aug 3, 2020 at 12:10 AM",4, 13,
2022-05-28 17:15:47.811749,Mushroomies,Fun and will Make you smile,"This is a fun and very well made story about making a new friend. Family friendly and if you have children, They will love it. I really enjoy it. I give it a Super Nova of Stars","Jul 30, 2020 at 3:39 PM",5, 7,
2022-05-28 17:15:47.825712,Pantermann,,"Cute story, well done but I wish it was longer.","May 9, 2020 at 5:08 PM",5, 5,
2022-05-28 17:15:50.911459,MyKenzie50,,this was one of the first things i watched in VR  i thought the graphics were great   very cute short story   it was crisp and clear through out no gliches  or stutters  audio and video was great  the whole thing was just great  Kids would love this for sure  it'd be awsome if more stuff came out like this for the kiddo's,"Feb 14, 2020 at 5:52 AM",5, 12,
2022-05-28 17:15:50.926419,Rattlesnark,"Cute cartoon, worth a watch","For free, it's certainly worth the 10+ minutes it takes to enjoy this 3D presentation. (Note: Store page description says it's only ""free for a limited time"", this rating may not be applicable if the product is being sold at a price.)","Jan 2, 2020 at 12:42 AM",5, 7,
2022-05-28 17:15:50.943374,tastytracey,love!! love!,"So i was looking for things for my grandkids, i am 51 and have now watched this loads of times!! its just so cute and i cant wait for my grandkids to play !   if you have issues its probably your equipment lol not Henry! lol  im still getting my head around this VR THING!! the set up the graphics omg.......","Oct 15, 2019 at 5:15 PM",5, 4,
2022-05-28 17:15:50.959331,OpticFox26,,Super cute,"Dec 15, 2019 at 1:31 PM",4, 4,
2022-05-28 17:15:50.975288,henleyb,Good but the beware of red,"Fun couple of minutes but the first time around the whole story was in a weird red tinge, like a strange memory effect.

The second time around I stood up rather than sat down like it suggests and it's colourful rather than red. 

I guess the red effect is their way of saying you're out of the play area.","Oct 7, 2019 at 3:52 AM",3, 5,
2022-05-28 17:15:54.100928,urquan,Loud and obnoxious garbage,The best thing about this is that it's short. Otherwise it's uninspired loud and visually unimpressive garbage.,"Dec 27, 2019 at 8:51 PM",1, 1,
2022-05-28 17:15:54.115889,pitoulapatate,Exeptionnal,"Short movie who mix all expression an human can have, sadness, happyness, funies, deceptionnes etc...

Recommended, it s free","Nov 4, 2019 at 2:06 AM",5, 3,
2022-05-28 17:15:54.130848,mark garroutte,Beautiful,"This one brought a little tear to my wifes eye,and a lot of awe's,very nice graphics and solid movement","Oct 28, 2019 at 6:12 AM",4, 3,
2022-05-28 17:15:54.144811,danthez,,I love Henry,"Nov 25, 2019 at 5:21 PM",5, 1,
2022-05-28 17:15:54.158773,Quicksilver8,,Very cute and a wonderful VR experience,"Nov 10, 2019 at 8:19 PM",5, 0,
2022-05-28 17:15:57.261475,Cotivity,Quill,"An ok short BUT with great animation and prescence.

It's difficult to reccomend as small children actually shouldnt use VR but the plot was so rudamentary as to seemingly be for said audience...

It's ok...don't go in expecting much, though...","Dec 28, 2019 at 4:05 PM",3, 0,
2022-05-28 17:15:57.276435,FlyNavyEatCrab,360 deg 3D visuals are superb,"Great visuals and 3D is great. Tip - stand up and move closer to the balcony edge over your right should where the bed is and you start to see more of the floor under the balcony, its hard to describe being able to see new areas/area not seen from starting point as you move.","Aug 16, 2019 at 4:38 AM",5, 1,
2022-05-28 17:15:57.291395,Reviled,Wonderful,A cute and amusing film with a completely 360 degree experience.  Definitely worth watching more that once just so that you can look around Henry's home.  Great for showing friends what a 3D movie really should be.,"Aug 16, 2019 at 6:15 PM",5, 5,
2022-05-28 17:15:57.306355,mhwood,Cute Short Film Everyone Should Have,An adorable short film to show off some amazing VR visuals and get the viewer situated to observing in a VR environment. The narrative is easy to follow through non-verbal storytelling and you can actually move around the space and change your viewing angle if you so choose. Really neat!,"Jun 27, 2019 at 6:06 AM",5, 5,
2022-05-28 17:15:57.321315,HarbingerThrace,For those stuck on 'play' screen,"Cute little movie that serves as great entry to vr.   Great that it is free.  Just found a few times the resolution wasn't as crystal clear as I would like, which made it hard to focus but overall happy I saw it (also keep in mind this movie is now over 3 years old).  

By the way, if you are stuck on the 'play' screen you might need an xbox or other pc controller.  That is where you can click one of the buttons to start the movie.  At least that is what worked for me.  I read it online before trying that.","May 23, 2019 at 6:45 AM",4, 4,
2022-05-28 17:16:00.441969,Krypto_Dogg,Oculus should reopen the studio.,This and Vader Immortal really have me thinking about what immersive storytelling could be. This could replace or augment comics and cartoons at a certain level.,"Aug 12, 2019 at 5:35 PM",5, 2,
2022-05-28 17:16:00.456928,zdravez,HORRIBLE,HORRIBLE,"Jun 24, 2019 at 8:53 AM",1, 1,
2022-05-28 17:16:00.470891,ZanyZarly,Short and Fun,Great for kids or VR newbies - cute and 'Dreamworks'-esq.  Recommended!  It would have been nice for additional scenes and if it were longer.  But it's still great regardless!,"May 11, 2019 at 8:44 PM",4, 0,
2022-05-28 17:16:00.485851,TraderJoshh,Great story,"graphics look great enviroment was awesome staging and animation are top qualilty and the story brought a tear to my eye i cant say enough just expeirnce this you have to! also curios what this was rendered out in RendermanVR? 

Edit: looks like all unreal render engine","Apr 9, 2019 at 6:25 AM",5, 0,
2022-05-28 17:16:00.500811,PeanutBillek,Amazing,I was crying.,"Aug 27, 2019 at 11:08 PM",5, 0,
2022-05-28 17:16:03.611491,Zapious,A Really Nice Story,"Great Graphics, sweet story.","May 10, 2019 at 10:14 AM",5, 0,
2022-05-28 17:16:03.626451,IntimateZombie,Simple short story.,A very cute and innocent short story. I enjoyed it. Especially since it was free. Some slight interaction or more involvement or closeness of action to the user would help show off the vr though.,"Jan 11, 2019 at 10:41 AM",4, 3,
2022-05-28 17:16:03.644404,Tatianapauw,,Can't put it on oculus quest...,"May 22, 2019 at 4:04 PM",3, 0,
2022-05-28 17:16:03.664350,J1660,Just a black screen,"What a piece of crap, it's just a logo but the video doesn't play, i can only hear sound","Dec 11, 2018 at 8:10 AM",1, 1,
2022-05-28 17:16:03.679309,I-M_BlackShaddow,A (Cautionary) Tail for Children,"Spoiler, .......................................
Under International LAW,
Hugging Baloon Friends, If you are
Prickley is
""Rubbercide""
Spoiler-End .......................................

Should carry a some scenes may be distressing to
Baloonafiles warning !!!","Sep 27, 2018 at 12:58 AM",4, 1,
2022-05-28 17:16:06.772038,artur.nobrega.10,No color,"When I try to play this VR movie, there is a lack of color...everything is in a type of sepia tone. I've searched for this issue and I've found that it's related to boundaries and sensor issues...something about the color fading out when you get near the edge of Guardian. However, I don't seem to have any sensor issues (3 sensor setup) and other movies from Oculus Story Studios (Lost, for instance) work fine.","Aug 29, 2018 at 7:15 PM",1, 8,
2022-05-28 17:16:06.786998,Bentley53,Would be great if I could actually play,Paused at 100 installed and won't let me play it or anything! So frustrating! Glad it was free and not a paid game!,"Jan 5, 2019 at 5:16 AM",1, 1,
2022-05-28 17:16:06.801958,elia.dutka,Wow,Cool,"Feb 2, 2019 at 5:47 PM",5, 0,
2022-05-28 17:16:06.817915,Sebastiantho,Great way to introduce VR to elder/kids,"I have been using this short film to introduce VR to the ones who are uncomfortable with VR. It's very innocent and perhaps a bit too innocent. I would like if things or characters came closer to you, to really emphasize that you're in VR. 

This wont be a great experience for those who are confident in VR, if so, give them a better first experience.","Aug 12, 2018 at 8:04 AM",5, 10,
2022-05-28 17:16:06.833872,wschindel,a+,i thought it was a very good clip. awesome graphics. keep up the good work.,"Oct 9, 2018 at 9:41 AM",5, 0,
2022-05-28 17:16:09.922611,martynasx88,was fun to watch,"it is not a waste of time, highly recommended.","Jan 16, 2019 at 4:12 AM",5, 0,
2022-05-28 17:16:09.937571,DonnovanBR,Amazing short story!,Very well done! I liked it very much!,"Sep 15, 2018 at 11:53 AM",5, 1,
2022-05-28 17:16:09.951533,AlfierunJumper7,Never try to,It doesnt work you carnt go on it,"Nov 24, 2018 at 8:07 PM",1, 2,
2022-05-28 17:16:09.965496,idontwantanaccountfu,Does not work without Oculus Remote,"Gets stuck on the ""Press Play"" screen.","Jul 12, 2018 at 10:02 PM",1, 11,
2022-05-28 17:16:09.980456,BlindIO,Simply Charming,"It's a lovely little story and well worth your time. It's pretty, cute, and full of character. Very well done and no issues to report.","Jul 28, 2018 at 3:22 AM",5, 0,
2022-05-28 17:16:13.074182,David_Highlander,Henry; a short story,Absolutely recommend a view at this short story about a hedgehog who just wants a friend to be able to hug without rejection.  Well animated story set in a cosy treehouse with really good graphics and music.  A good VR to show your friends!,"Jun 12, 2018 at 3:10 AM",4, 4,
2022-05-28 17:16:13.090139,Pierre_FR,Now it's working on GO,"Both working on Rift (real-time 3D) and Go (Carmac 5k 60 fps 360 video), great work! :)","Jun 28, 2018 at 9:58 PM",5, 2,
2022-05-28 17:16:13.105099,ValeronSkylark,More!,Very cute story with sharp graphics and a cute story.  I would like to see more.  Thanks for the $ of free.,"Jul 4, 2018 at 5:50 AM",5, 1,
2022-05-28 17:16:13.120059,CharlesPrzewozny,,nice,"Jul 24, 2018 at 10:29 PM",4, 0,
2022-05-28 17:16:13.134022,Choppy553,Cute shortstory,"Grab it as long as it's free. Nice little VR ""movie"". Really well done.","Jul 2, 2018 at 12:54 AM",5, 1,
2022-05-28 17:16:16.251683,Alterfero21,loved it,I want more ! Henry was sooo cute !,"Jul 8, 2018 at 10:15 AM",5, 0,
2022-05-28 17:16:16.266643,millerjok,Good 1st VR experience,but the downside is that it only lasts for like 5 mins,"Jun 13, 2018 at 7:45 PM",4, 2,
