scrapping_date,review_author,review_title,one_reviews_text,review_date,review_rating,review_helpful,review_feedback
2022-05-28 20:14:39.862465,telnetdoogie,Barely works,"I can see how this could be kind of cool at some point as a new way to watch streams kind of like twitch or periscope or something, but right now it just doesn't work very well at all. Most streams don't work, there aren't many live streams active at any one time and  playing back previous streams didn't work at all for me.",Jul 16 at 7:08 AM,1, 2,
2022-05-28 20:14:39.877424,daddz2019,I could find NO VR,It's mostly people simply filming their everyday boring lives -I could find absolutly no VR content ANYWHERE,Jul 16 at 7:19 PM,1, 2,
