scrapping_date,review_author,review_title,one_reviews_text,review_date,review_rating,review_helpful,review_feedback
2022-05-28 18:39:56.756175,fall,Short educational game for kids,Should be helpful to teach children about chemistry.,"Apr 16, 2018 at 2:16 AM",5, 6,
2022-05-28 18:39:56.771134,lorentz_factor,this game is awesome,this game has showed me so much new stuff actually learned a l;ot from this game :),"Mar 28, 2018 at 12:05 PM",5, 7,
