scrapping_date,review_author,review_title,one_reviews_text,review_date,review_rating,review_helpful,review_feedback
2022-05-28 19:30:39.239583,Pasqualesulus,Also terrible controls =[,....,"Dec 7, 2019 at 7:56 PM",1, 13,
2022-05-28 19:30:39.255540,lobdj,,it's OK,"Aug 14, 2019 at 9:10 PM",4, 16,
