scrapping_date,review_author,review_title,one_reviews_text,review_date,review_rating,review_helpful,review_feedback
2022-05-28 17:35:24.361418,ogerok,(,black screen,Apr 23 at 6:00 AM,1, 0,
2022-05-28 17:35:24.377375,hickchick89,black screen,I just gt the beginning where you pick out if your standing or sitting then just a black screen after that. :/,"Jun 22, 2021 at 7:13 AM",1, 6,
2022-05-28 17:35:24.391339,stigmamax,Black screen,just a black screen,"May 22, 2021 at 5:23 PM",1, 5,
2022-05-28 17:35:24.406298,KevinLongtime,Incredible,New age storytelling,"Feb 17, 2021 at 4:39 PM",5, 1,
2022-05-28 17:35:24.420261,dth1vn,Just a black screen,I couldn't see anything,"Jan 16, 2021 at 5:04 AM",1, 8,
2022-05-28 17:35:27.554877,Swedishcarguy,Great video,A great experience.,"Feb 15, 2021 at 7:13 AM",5, 0,
2022-05-28 17:35:27.568839,HarbingerThrace,INCREDIBLE,"It is so poignant! It does in a little over 10 mins what some movies can't do in 3 hours.  All while making you feel like you are inside a painting that moves.  It is so artistically made.  There are no words to describe how beautiful it is.  

The only confusing bit was the beginning since as other reviewers mentioned it seems to start paused so you have to press a button to unpause it.  Other than that it was perfect, emotional and an amazing experience.  20/10.","Feb 7, 2020 at 2:22 PM",5, 8,
2022-05-28 17:35:27.583799,Rattlesnark,Beautiful film,"Stunningly beautiful 3D art, great sound & music, touching story. Features viewing experience options (""Walking"" or seated) and 360 degree viewing experience. One of the best VR short films available right now - a must watch!","Jan 2, 2020 at 1:30 AM",5, 3,
2022-05-28 17:35:27.597762,Gab_riel_,i cried in vr,really great animation,"Jan 28, 2020 at 4:39 AM",4, 3,
2022-05-28 17:35:27.612722,Cuvall,Why does it start paused?,"I started at a black screen like many others. After some button mashing it was the X button that unpaused it and it started playing. It doesn't seem paused as some atmosphere sounds are playing around you, which might trow people off.

Anyway, once underway it is some emotional loaded rollercoaster movie/drawing. I cried a little. It's very gripping and takes advantage of VR in a very new way, new to me at least. For free it's a must have.","Oct 22, 2019 at 5:42 PM",5, 19,
