scrapping_date,review_author,review_title,one_reviews_text,review_date,review_rating,review_helpful,review_feedback
2022-05-28 20:57:22.579541,leoI3ug,Uninspiring.,...feels unfinished.,Jan 22 at 3:46 AM,1, 0,
2022-05-28 20:57:22.594501,krisvdvijver,surprising,"Finally an exhibit where you can grab the art (and other things) and play with it. Could use a little more polish, and I didn’t succeed in opening the door (I  think I needed an object that seemed to be missing?)","Jan 12, 2021 at 10:43 PM",3, 2,
2022-05-28 20:57:22.609461,Mushroomies,Wonderful,"Not what I expected, Very Interactive and fun, Expect a bit of a challenge too with certain areas. Solve Puzzles to open other areas. So creative, Thank you","Jan 22, 2021 at 10:10 AM",5, 3,Thank you for your comment Mushroomies. We love that you like the experience.
2022-05-28 20:57:22.623424,byteframe,"A quirky lil experience, not a gallery.","Weird, in a good way. I was hoping for more arts, but this is unique and odd and cool.","Feb 9, 2021 at 6:44 AM",5, 0,
2022-05-28 20:57:22.637386,Mike_Matrix,"Seems unfinished, not very enlightening","Seems unfinished, not very enlightening, and boring.","Jan 30, 2021 at 12:30 AM",1, 0,
2022-05-28 20:57:25.755047,teadrinker,stuck,"concept seem fun, but feels unfinished...","Jan 22, 2021 at 2:19 AM",2, 1,
