scrapping_date,review_author,review_title,one_reviews_text,review_date,review_rating,review_helpful,review_feedback
2022-05-28 19:46:52.465313,Rustmonster,,Really love this game. Great at parties,"Jan 11, 2019 at 9:24 AM",5, 1,
2022-05-28 19:46:52.482267,User1911,Fully Sick,If jesus made a game and there was a sequel to that game it would be this game,"Aug 7, 2018 at 9:03 PM",5, 3,
