scrapping_date,review_author,review_title,one_reviews_text,review_date,review_rating,review_helpful,review_feedback
2022-05-28 20:02:40.376583,cliff.baker.5437,,This is very very bad.,"Feb 12, 2021 at 4:25 AM",1, 26,
2022-05-28 20:02:40.392540,poopbutt99,bad,no englash,"Feb 1, 2021 at 6:09 AM",1, 35,English language update has been released.
2022-05-28 20:02:40.407500,byteframe,No player damage.,I can't even get a bus to hit on me.,"Apr 2, 2021 at 10:10 AM",3, 1,
