scrapping_date,review_author,review_title,one_reviews_text,review_date,review_rating,review_helpful,review_feedback
2022-05-28 19:43:46.902349,byteframe,Oh no! The servers are down!,Unless my Internet was down right when I tried to use whatever this was.,"Jun 8, 2021 at 12:04 PM",1, 0,
2022-05-28 19:43:46.917310,Teletoby1,,"It is completly useless. I can't sign up or log in, the virtual keyboard doesn't work, and the real keyboard only let me enter the email address (when its in mood) but i can't enter a password. Deleting the crap now.","Nov 6, 2019 at 11:57 AM",1, 5,
