scrapping_date,review_author,review_title,one_reviews_text,review_date,review_rating,review_helpful,review_feedback
2022-05-28 20:00:36.400291,andtheand,Nice Stone skipping,you can skip stones and unlock new targets. Short experience but strangely rewarding and relaxing. Only teleporting - old school indeed :-),Aug 31 at 3:52 PM,4, 7,
2022-05-28 20:00:36.415757,Arsenik,Short but relaxing,Small relaxing experience on a nice scenery. Some very clever ideas for tutorial display and menu usage. Don't go in expecting a full blown game but go in for a short escape to a beach and flipping some stones!,Sep 13 at 1:47 AM,4, 2,
