scrapping_date,review_author,review_title,one_reviews_text,review_date,review_rating,review_helpful,review_feedback
2022-05-28 19:38:00.626183,Nimec,,Funny runner!,"Oct 18, 2019 at 9:54 PM",5, 1,
2022-05-28 19:38:00.640146,Andrew_Bindraw,,"Strange poses of people and animals.
And these sounds ...
Oh! Where is my paper? Nooooooo!
Nice!","Oct 20, 2019 at 3:20 AM",5, 1,
